voltage_run_6_spot_3_10	absJ_run_6_spot_3_10	J_run_6_spot_3_10	current_run_6_spot_3_10	time_run_6_spot_3_10	
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.498340E+2
-4.000000E-1	6.670539E+3	-6.670539E+3	-1.034870E-1	1.502012E+2
-3.500000E-1	5.832712E+3	-5.832712E+3	-9.048891E-2	1.505693E+2
-3.000000E-1	4.994487E+3	-4.994487E+3	-7.748465E-2	1.509375E+2
-2.500000E-1	4.150739E+3	-4.150739E+3	-6.439473E-2	1.513047E+2
-2.000000E-1	3.321051E+3	-3.321051E+3	-5.152291E-2	1.516729E+2
-1.500000E-1	2.491449E+3	-2.491449E+3	-3.865243E-2	1.520410E+2
-1.000000E-1	1.660808E+3	-1.660808E+3	-2.576584E-2	1.524092E+2
-5.000000E-2	8.315392E+2	-8.315392E+2	-1.290053E-2	1.527764E+2
0.000000E+0	1.544985E+0	-1.544985E+0	-2.396895E-5	1.535156E+2
0.000000E+0	1.279811E+0	-1.279811E+0	-1.985503E-5	1.538838E+2
5.000000E-2	8.262169E+2	8.262169E+2	1.281796E-2	1.546230E+2
1.000000E-1	1.657792E+3	1.657792E+3	2.571905E-2	1.549902E+2
1.500000E-1	2.489398E+3	2.489398E+3	3.862062E-2	1.553584E+2
2.000000E-1	3.329095E+3	3.329095E+3	5.164770E-2	1.557266E+2
2.500000E-1	4.180585E+3	4.180585E+3	6.485775E-2	1.560947E+2
3.000000E-1	5.046890E+3	5.046890E+3	7.829764E-2	1.564619E+2
3.500000E-1	5.934427E+3	5.934427E+3	9.206693E-2	1.568301E+2
4.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.571982E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.575654E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.579336E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.583018E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.586699E+2
4.000000E-1	6.767651E+3	6.767651E+3	1.049936E-1	1.590371E+2
3.500000E-1	6.134472E+3	6.134472E+3	9.517043E-2	1.594053E+2
3.000000E-1	5.240559E+3	5.240559E+3	8.130223E-2	1.597734E+2
2.500000E-1	4.345188E+3	4.345188E+3	6.741141E-2	1.601406E+2
2.000000E-1	3.461692E+3	3.461692E+3	5.370482E-2	1.605088E+2
1.500000E-1	2.587179E+3	2.587179E+3	4.013760E-2	1.608770E+2
1.000000E-1	1.714568E+3	1.714568E+3	2.659988E-2	1.612441E+2
5.000000E-2	8.525395E+2	8.525395E+2	1.322633E-2	1.616123E+2
0.000000E+0	1.264715E+0	-1.264715E+0	-1.962084E-5	1.623516E+2
-5.000000E-2	8.454859E+2	-8.454859E+2	-1.311690E-2	1.630908E+2
-1.000000E-1	1.680616E+3	-1.680616E+3	-2.607314E-2	1.634590E+2
-1.500000E-1	2.511810E+3	-2.511810E+3	-3.896832E-2	1.638271E+2
-2.000000E-1	3.336556E+3	-3.336556E+3	-5.176346E-2	1.641943E+2
-2.500000E-1	4.156129E+3	-4.156129E+3	-6.447834E-2	1.645625E+2
-3.000000E-1	4.962680E+3	-4.962680E+3	-7.699120E-2	1.649307E+2
-3.500000E-1	5.977016E+3	-5.977016E+3	-9.272765E-2	1.652979E+2
-4.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.656660E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.660342E+2
-5.000000E-1	6.768142E+3	-6.768142E+3	-1.050012E-1	1.664014E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.667695E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.671377E+2
-4.000000E-1	6.702040E+3	-6.702040E+3	-1.039757E-1	1.675059E+2
-3.500000E-1	5.860950E+3	-5.860950E+3	-9.092700E-2	1.678730E+2
-3.000000E-1	5.001733E+3	-5.001733E+3	-7.759708E-2	1.682412E+2
-2.500000E-1	4.138174E+3	-4.138174E+3	-6.419979E-2	1.686094E+2
-2.000000E-1	3.296531E+3	-3.296531E+3	-5.114250E-2	1.689766E+2
-1.500000E-1	2.462806E+3	-2.462806E+3	-3.820807E-2	1.693447E+2
-1.000000E-1	1.635998E+3	-1.635998E+3	-2.538094E-2	1.697129E+2
-5.000000E-2	8.158695E+2	-8.158695E+2	-1.265743E-2	1.700811E+2
0.000000E+0	1.516925E+0	-1.516925E+0	-2.353363E-5	1.708203E+2
0.000000E+0	1.258428E+0	-1.258428E+0	-1.952330E-5	1.711885E+2
5.000000E-2	8.025029E+2	8.025029E+2	1.245006E-2	1.719268E+2
1.000000E-1	1.607174E+3	1.607174E+3	2.493376E-2	1.722949E+2
1.500000E-1	2.409735E+3	2.409735E+3	3.738472E-2	1.726631E+2
2.000000E-1	3.218772E+3	3.218772E+3	4.993615E-2	1.730303E+2
2.500000E-1	4.040498E+3	4.040498E+3	6.268443E-2	1.733984E+2
3.000000E-1	4.873374E+3	4.873374E+3	7.560571E-2	1.737666E+2
3.500000E-1	5.736966E+3	5.736966E+3	8.900351E-2	1.741338E+2
4.000000E-1	6.645581E+3	6.645581E+3	1.030998E-1	1.745020E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.748701E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.752383E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.756055E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.759736E+2
4.000000E-1	6.767651E+3	6.767651E+3	1.049936E-1	1.763418E+2
3.500000E-1	5.982127E+3	5.982127E+3	9.280695E-2	1.767100E+2
3.000000E-1	5.117663E+3	5.117663E+3	7.939562E-2	1.770771E+2
2.500000E-1	4.247914E+3	4.247914E+3	6.590229E-2	1.774453E+2
2.000000E-1	3.387885E+3	3.387885E+3	5.255978E-2	1.778135E+2
1.500000E-1	2.529320E+3	2.529320E+3	3.923996E-2	1.781807E+2
1.000000E-1	1.678464E+3	1.678464E+3	2.603975E-2	1.785488E+2
5.000000E-2	8.360706E+2	8.360706E+2	1.297083E-2	1.789170E+2
0.000000E+0	1.273205E+0	-1.273205E+0	-1.975255E-5	1.796563E+2
-5.000000E-2	8.332634E+2	-8.332634E+2	-1.292728E-2	1.803955E+2
-1.000000E-1	1.655502E+3	-1.655502E+3	-2.568352E-2	1.807627E+2
-1.500000E-1	2.514570E+3	-2.514570E+3	-3.901114E-2	1.811309E+2
-2.000000E-1	3.373469E+3	-3.373469E+3	-5.233613E-2	1.814990E+2
-2.500000E-1	4.201319E+3	-4.201319E+3	-6.517942E-2	1.818672E+2
-3.000000E-1	5.030492E+3	-5.030492E+3	-7.804324E-2	1.822344E+2
-3.500000E-1	5.810970E+3	-5.810970E+3	-9.015161E-2	1.826025E+2
-4.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.829707E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.833379E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.837061E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.840742E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.844424E+2
-4.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.848096E+2
-3.500000E-1	5.994862E+3	-5.994862E+3	-9.300451E-2	1.851777E+2
-3.000000E-1	5.138213E+3	-5.138213E+3	-7.971443E-2	1.855459E+2
-2.500000E-1	4.269923E+3	-4.269923E+3	-6.624375E-2	1.859141E+2
-2.000000E-1	3.409068E+3	-3.409068E+3	-5.288841E-2	1.862813E+2
-1.500000E-1	2.554952E+3	-2.554952E+3	-3.963763E-2	1.866494E+2
-1.000000E-1	1.700281E+3	-1.700281E+3	-2.637823E-2	1.870176E+2
-5.000000E-2	8.497278E+2	-8.497278E+2	-1.318271E-2	1.873848E+2
0.000000E+0	1.538103E+0	-1.538103E+0	-2.386219E-5	1.881240E+2
