voltage_run_1_spot_3_20	absJ_run_1_spot_3_20	J_run_1_spot_3_20	current_run_1_spot_3_20	time_run_1_spot_3_20	
-4.500000E-1	1.357817E-3	-1.357817E-3	-4.739677E-8	1.712822E+2
-4.000000E-1	1.130967E-3	-1.130967E-3	-3.947818E-8	1.716504E+2
-3.500000E-1	9.109149E-4	-9.109149E-4	-3.179693E-8	1.720176E+2
-3.000000E-1	7.587250E-4	-7.587250E-4	-2.648450E-8	1.723857E+2
-2.500000E-1	6.097981E-4	-6.097981E-4	-2.128597E-8	1.727539E+2
-2.000000E-1	3.873728E-4	-3.873728E-4	-1.352186E-8	1.731211E+2
-1.500000E-1	2.673018E-4	-2.673018E-4	-9.330591E-9	1.738623E+2
-1.000000E-1	1.896332E-4	-1.896332E-4	-6.619449E-9	1.742305E+2
-5.000000E-2	7.481680E-5	-7.481680E-5	-2.611599E-9	1.745977E+2
0.000000E+0	7.358849E-8	-7.358849E-8	-2.568723E-12	1.757725E+2
0.000000E+0	1.417609E-7	-1.417609E-7	-4.948389E-12	1.764756E+2
5.000000E-2	1.294512E-4	1.294512E-4	4.518699E-9	1.775908E+2
1.000000E-1	2.819825E-4	2.819825E-4	9.843045E-9	1.779580E+2
1.500000E-1	3.490069E-4	3.490069E-4	1.218264E-8	1.790723E+2
2.000000E-1	5.017813E-4	5.017813E-4	1.751547E-8	1.794404E+2
2.500000E-1	7.053414E-4	7.053414E-4	2.462106E-8	1.798086E+2
3.000000E-1	1.013757E-3	1.013757E-3	3.538681E-8	1.801758E+2
3.500000E-1	1.320995E-3	1.320995E-3	4.611142E-8	1.805439E+2
4.000000E-1	1.639971E-3	1.639971E-3	5.724580E-8	1.809111E+2
4.500000E-1	2.135491E-3	2.135491E-3	7.454269E-8	1.812793E+2
5.000000E-1	2.279304E-3	2.279304E-3	7.956272E-8	1.816475E+2
5.000000E-1	2.333843E-3	2.333843E-3	8.146650E-8	1.820146E+2
4.500000E-1	2.024602E-3	2.024602E-3	7.067196E-8	1.823828E+2
4.000000E-1	1.644550E-3	1.644550E-3	5.740563E-8	1.827500E+2
3.500000E-1	1.307443E-3	1.307443E-3	4.563837E-8	1.831182E+2
3.000000E-1	1.205179E-3	1.205179E-3	4.206868E-8	1.834863E+2
2.500000E-1	9.067851E-4	9.067851E-4	3.165277E-8	1.838535E+2
2.000000E-1	7.882894E-4	7.882894E-4	2.751649E-8	1.842217E+2
1.500000E-1	5.770020E-4	5.770020E-4	2.014117E-8	1.845889E+2
1.000000E-1	3.472319E-4	3.472319E-4	1.212068E-8	1.849570E+2
5.000000E-2	1.601094E-4	1.601094E-4	5.588872E-9	1.856982E+2
0.000000E+0	3.089325E-7	-3.089325E-7	-1.078378E-11	1.868721E+2
-5.000000E-2	1.658880E-4	-1.658880E-4	-5.790583E-9	1.879873E+2
-1.000000E-1	3.633326E-4	-3.633326E-4	-1.268270E-8	1.891016E+2
-1.500000E-1	5.221055E-4	-5.221055E-4	-1.822492E-8	1.894697E+2
-2.000000E-1	7.946449E-4	-7.946449E-4	-2.773834E-8	1.898369E+2
-2.500000E-1	1.148976E-3	-1.148976E-3	-4.010684E-8	1.902051E+2
-3.000000E-1	1.572182E-3	-1.572182E-3	-5.487949E-8	1.905732E+2
-3.500000E-1	2.001611E-3	-2.001611E-3	-6.986940E-8	1.909404E+2
-4.000000E-1	2.729721E-3	-2.729721E-3	-9.528524E-8	1.913086E+2
-4.500000E-1	2.650270E-3	-2.650270E-3	-9.251187E-8	1.916758E+2
-5.000000E-1	2.202294E-3	-2.202294E-3	-7.687458E-8	1.927959E+2
-5.000000E-1	2.235773E-3	-2.235773E-3	-7.804319E-8	1.935371E+2
-4.500000E-1	1.701847E-3	-1.701847E-3	-5.940566E-8	1.939043E+2
-4.000000E-1	1.373783E-3	-1.373783E-3	-4.795407E-8	1.942725E+2
-3.500000E-1	1.130812E-3	-1.130812E-3	-3.947277E-8	1.946406E+2
-3.000000E-1	7.708403E-4	-7.708403E-4	-2.690740E-8	1.950078E+2
-2.500000E-1	6.485699E-4	-6.485699E-4	-2.263936E-8	1.953760E+2
-2.000000E-1	4.038545E-4	-4.038545E-4	-1.409718E-8	1.957432E+2
-1.500000E-1	2.378119E-4	-2.378119E-4	-8.301202E-9	1.964844E+2
-1.000000E-1	1.175615E-4	-1.175615E-4	-4.103669E-9	1.968525E+2
-5.000000E-2	6.690282E-5	-6.690282E-5	-2.335349E-9	1.972197E+2
0.000000E+0	6.590785E-8	-6.590785E-8	-2.300618E-12	1.983945E+2
0.000000E+0	8.741674E-8	-8.741674E-8	-3.051420E-12	1.990986E+2
5.000000E-2	8.698138E-5	8.698138E-5	3.036223E-9	2.002129E+2
1.000000E-1	1.991686E-4	1.991686E-4	6.952296E-9	2.005811E+2
1.500000E-1	3.372667E-4	3.372667E-4	1.177283E-8	2.016953E+2
2.000000E-1	4.927128E-4	4.927128E-4	1.719892E-8	2.020625E+2
2.500000E-1	6.907086E-4	6.907086E-4	2.411028E-8	2.024307E+2
3.000000E-1	9.946951E-4	9.946951E-4	3.472141E-8	2.027988E+2
3.500000E-1	1.266002E-3	1.266002E-3	4.419182E-8	2.031660E+2
4.000000E-1	1.651545E-3	1.651545E-3	5.764979E-8	2.035342E+2
4.500000E-1	2.008429E-3	2.008429E-3	7.010740E-8	2.039014E+2
5.000000E-1	2.449339E-3	2.449339E-3	8.549805E-8	2.042695E+2
5.000000E-1	2.577857E-3	2.577857E-3	8.998417E-8	2.046377E+2
4.500000E-1	2.054042E-3	2.054042E-3	7.169960E-8	2.050049E+2
4.000000E-1	1.622036E-3	1.622036E-3	5.661975E-8	2.053730E+2
3.500000E-1	1.297609E-3	1.297609E-3	4.529510E-8	2.057402E+2
3.000000E-1	9.871814E-4	9.871814E-4	3.445913E-8	2.061084E+2
2.500000E-1	7.637570E-4	7.637570E-4	2.666015E-8	2.064766E+2
2.000000E-1	5.406900E-4	5.406900E-4	1.887364E-8	2.068437E+2
1.500000E-1	3.617272E-4	3.617272E-4	1.262666E-8	2.072119E+2
1.000000E-1	2.156467E-4	2.156467E-4	7.527490E-9	2.079531E+2
5.000000E-2	9.566602E-5	9.566602E-5	3.339374E-9	2.083203E+2
0.000000E+0	1.676482E-7	-1.676482E-7	-5.852027E-12	2.094951E+2
-5.000000E-2	8.725382E-5	-8.725382E-5	-3.045733E-9	2.106104E+2
-1.000000E-1	1.888324E-4	-1.888324E-4	-6.591493E-9	2.109775E+2
-1.500000E-1	2.869553E-4	-2.869553E-4	-1.001663E-8	2.120918E+2
-2.000000E-1	4.448037E-4	-4.448037E-4	-1.552658E-8	2.124600E+2
-2.500000E-1	5.955839E-4	-5.955839E-4	-2.078980E-8	2.128281E+2
-3.000000E-1	7.941304E-4	-7.941304E-4	-2.772038E-8	2.131953E+2
-3.500000E-1	1.016108E-3	-1.016108E-3	-3.546886E-8	2.135635E+2
-4.000000E-1	1.221818E-3	-1.221818E-3	-4.264948E-8	2.139307E+2
-4.500000E-1	1.469213E-3	-1.469213E-3	-5.128521E-8	2.142988E+2
-5.000000E-1	1.842471E-3	-1.842471E-3	-6.431436E-8	2.146670E+2
-5.000000E-1	1.734124E-3	-1.734124E-3	-6.053234E-8	2.150342E+2
-4.500000E-1	1.586648E-3	-1.586648E-3	-5.538448E-8	2.154023E+2
-4.000000E-1	1.288833E-3	-1.288833E-3	-4.498874E-8	2.157695E+2
-3.500000E-1	1.003805E-3	-1.003805E-3	-3.503942E-8	2.161377E+2
-3.000000E-1	7.629526E-4	-7.629526E-4	-2.663207E-8	2.165059E+2
-2.500000E-1	4.938472E-4	-4.938472E-4	-1.723852E-8	2.168730E+2
-2.000000E-1	3.330022E-4	-3.330022E-4	-1.162397E-8	2.172412E+2
-1.500000E-1	2.401832E-4	-2.401832E-4	-8.383974E-9	2.179814E+2
-1.000000E-1	1.402627E-4	-1.402627E-4	-4.896090E-9	2.183496E+2
-5.000000E-2	6.688801E-5	-6.688801E-5	-2.334832E-9	2.187178E+2
0.000000E+0	4.415485E-8	-4.415485E-8	-1.541295E-12	2.198916E+2
